country,iso_code,Wealth,year,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_m,trans_prim_m,trans_lowsec_m,attend_higher_1822_m,overage2plus_m
Haiti,HTI,Quintile 3,2006,0.278511111,0.120844444,0.028522222,5.7973,0.163033333,0.287444444,0.476744444,0.133266667,0.2253,340.8888889,340.8888889,340.8888889,,,,0.208666667,0.823422222,0.739033333,0.004344444,0.761655556
Haiti,HTI,Quintile 4,2006,0.427855556,0.294188889,0.074222222,7.9732,0.064055556,0.124177778,0.363388889,0.098977778,0.147,398.6666667,398.6666667,398.6666667,,,,0.111322222,0.903533333,0.732444444,0.006066667,0.6481
Haiti,HTI,Quintile 5,2006,0.593488889,0.435011111,0.2698125,10.32711111,0.026955556,0.053755556,0.258277778,0.069622222,0.115922222,406.2222222,406.2222222,406.2222222,,,,0.067333333,0.95045,0.862614286,0.052922222,0.574377778
Honduras,HND,Quintile 1,2006,0.498631111,0.046353659,0.015388889,3.523497826,0.234778261,0.5075,,,,234.8043478,234.8043478,234.8043478,,,,0.147838462,0.213158065,0.5774,0,0.693074286
Honduras,HND,Quintile 2,2006,0.660196154,0.118698,0.048271111,4.393061538,0.170375,0.385184615,,,,198,198,198,,,,0.086528205,0.362853846,0.68125,0.00144359,0.641894595
Honduras,HND,Quintile 3,2006,0.804120408,0.2831,0.1519125,6.166613462,0.078315385,0.196955769,,,,178.8076923,178.8076923,178.8076923,,,,0.056382051,0.583505882,0.753130769,0.008235294,0.595779412
Honduras,HND,Quintile 4,2006,0.900867647,0.49858,0.317944828,7.9604275,0.0326775,0.08532,,,,205.625,205.625,205.625,,,,0.029153571,0.74602,0.795364286,0.032946154,0.475691304
Honduras,HND,Quintile 5,2006,0.951374074,0.743991667,0.658271429,10.6834,0.0198,0.046232258,,,,239.5483871,239.5483871,239.5483871,,,,0.006536364,0.887472727,0.9128,0.127168421,0.369205556
"Hong Kong, China",HKG,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
"Hong Kong, China",HKG,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
"Hong Kong, China",HKG,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
"Hong Kong, China",HKG,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
"Hong Kong, China",HKG,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Hungary,HUN,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Indonesia,IDN,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
"Iran, Isl. Rep.",IRN,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
"Iran, Isl. Rep.",IRN,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
"Iran, Isl. Rep.",IRN,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
"Iran, Isl. Rep.",IRN,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
"Iran, Isl. Rep.",IRN,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Israel,ISR,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Italy,ITA,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Japan,JPN,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Jordan,JOR,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,Quintile 1,2006,0.995691667,0.989722222,0.849766667,,0,0,0.011644444,0.0077,0.123677778,183.25,183.25,183.25,,,,0.002222222,,,0.071388889,0.000566667
Kazakhstan,KAZ,Quintile 2,2006,0.992480556,0.988211111,0.882866667,,0,0,0.0073,0.0106,0.110966667,141.7837838,141.7837838,141.7837838,,,,0.005577778,,,0.104422222,0.001455556
Kazakhstan,KAZ,Quintile 3,2006,0.994330556,0.987411111,0.9218,,0,0,0.016044444,0.009166667,0.067333333,141.2571429,141.2571429,141.2571429,,,,0.010088889,,,0.217277778,0.002455556
Kazakhstan,KAZ,Quintile 4,2006,0.997182353,0.989825,0.9475,,0,0,0.014766667,0.006588889,0.072066667,135.7777778,135.7777778,135.7777778,,,,0.004136364,,,0.294027273,0.00493
Kazakhstan,KAZ,Quintile 5,2006,0.9959375,0.995783333,0.954866667,,0,0,0.010866667,0.004333333,0.046083333,172.7241379,172.7241379,172.7241379,,,,0,,,0.433475,0
Kuwait,KWT,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Kyrgyzstan,KGZ,Quintile 1,2006,0.996913889,0.989677778,0.723255556,,,,0.045122222,0.031544444,0.1769,,,,,,,,,,,
Kyrgyzstan,KGZ,Quintile 2,2006,0.991576471,0.970622222,0.760066667,,,,0.063922222,0.040766667,0.188077778,,,,,,,,,,,
Kyrgyzstan,KGZ,Quintile 3,2006,0.9948,0.945322222,0.7466,,,,0.046033333,0.039577778,0.299511111,,,,,,,,,,,
Kyrgyzstan,KGZ,Quintile 4,2006,0.989142308,0.949455556,0.768222222,,,,0.065277778,0.040311111,0.189425,,,,,,,,,,,
Kyrgyzstan,KGZ,Quintile 5,2006,0.994183333,0.986633333,0.932166667,,,,0.031516667,0.004466667,0.099866667,,,,,,,,,,,
Lao PDR,LAO,Quintile 1,2006,0.18875,0.035016667,0.006783333,,0.092316667,0.454558333,0.375633333,0.3564,0.686883333,124.8333333,124.8333333,124.8333333,,,,0.437838462,,,0,0.597384615
Lao PDR,LAO,Quintile 2,2006,0.377071429,0.145133333,0.023716667,,0.058664286,0.362485714,0.279833333,0.3353375,0.65395,127.9285714,127.9285714,127.9285714,,,,0.2836,,,0,0.520635714
Lao PDR,LAO,Quintile 3,2006,0.659275,0.292028571,0.0576,,0.0233875,0.24618125,0.143022222,0.1912875,0.5088125,149.25,149.25,149.25,,,,0.149153333,,,0,0.419986667
Lao PDR,LAO,Quintile 4,2006,0.811033333,0.521033333,0.181011111,,0.011811111,0.111983333,0.061333333,0.1501,0.427233333,153.3333333,153.3333333,153.3333333,,,,0.050766667,,,0,0.28926
Lao PDR,LAO,Quintile 5,2006,0.933155556,0.807688889,0.511533333,,0.0092,0.034733333,0.015166667,0.092277778,0.323144444,160,160,160,,,,0.02072,,,0,0.166453333
Latvia,LVA,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Malawi,MWI,Quintile 1,2006,0.2598,0.1049,0.0563,,0.07264375,0.2622625,,,,665.6875,665.6875,665.6875,,,,0.314075,,,0,0.678277778
Malawi,MWI,Quintile 2,2006,0.3022,0.1117,0.0727,,0.0460125,0.2278125,,,,760.5625,760.5625,760.5625,,,,0.277911111,,,0,0.647016667
Malawi,MWI,Quintile 3,2006,0.3419,0.1651,0.1172,,0.044344444,0.174994444,,,,738.3333333,738.3333333,738.3333333,,,,0.205372222,,,0.001572222,0.623977778
Malawi,MWI,Quintile 4,2006,0.462,0.2524,0.2057,,0.026616667,0.125172222,,,,694.6666667,694.6666667,694.6666667,,,,0.1966,,,0.0013,0.604744444
Malawi,MWI,Quintile 5,2006,0.6903,0.555,0.499,,0.005122222,0.048688889,,,,746,746,746,,,,0.078011111,,,0.024533333,0.470311111
Mali,MLI,Quintile 1,2006,0.1365,0.034290476,0.001283333,0.578190476,0.899714286,0.927728571,0.681932143,0.732891304,0.837528571,206.1904762,206.1904762,206.1904762,553,242.6086957,159.0952381,0.625848,0.86725,,0,0.220582609
Mali,MLI,Quintile 2,2006,0.184653571,0.03754,0.0039,0.642164286,0.896685714,0.913732143,0.629456667,0.701503448,0.8346,177.25,177.25,177.25,525.2,201.6896552,139.0714286,0.601823333,0.79275,0.5857,0.000332143,0.220986207
Mali,MLI,Quintile 3,2006,0.206737931,0.045778571,0.006754545,0.78057931,0.878113793,0.895351724,0.605669697,0.650616129,0.871462069,187.9655172,187.9655172,187.9655172,518.0606061,183.0645161,141.6896552,0.579024242,0.836725,,0.000893333,0.178267742
Mali,MLI,Quintile 4,2006,0.275653333,0.097268966,0.015957692,1.5466875,0.7720625,0.820784375,0.493694444,0.573746875,0.77,179.71875,179.71875,179.71875,422.5,171.84375,136.5172414,0.494194118,0.900678571,0.7785,0.020088235,0.178942857
Mali,MLI,Quintile 5,2006,0.586073077,0.366408696,0.109933333,5.080220833,0.413458333,0.4515375,0.225905556,0.2963,0.48846087,311.7083333,311.7083333,311.7083333,356.8333333,239.6785714,242.5652174,0.203764706,0.939945455,0.813233333,0.049411538,0.131765714
Mauritius,MUS,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Mauritius,MUS,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,Quintile 1,2006,0.851011111,0.576533333,0.189,,,,0.039366667,0.132733333,0.4894,,,,,,,,,,,
Mexico,MEX,Quintile 2,2006,0.937111111,0.718933333,0.253988889,,,,0.017433333,0.0862,0.423066667,,,,,,,,,,,
Mexico,MEX,Quintile 3,2006,0.950233333,0.766077778,0.371566667,,,,0.011833333,0.077633333,0.383633333,,,,,,,,,,,
Mexico,MEX,Quintile 4,2006,0.975511111,0.843511111,0.459311111,,,,0.012533333,0.049,0.295433333,,,,,,,,,,,
Mexico,MEX,Quintile 5,2006,0.99084,0.890222222,0.588144444,,,,0.0069,0.023566667,0.174766667,,,,,,,,,,,
Mongolia,MNG,Quintile 1,2006,0.854633333,0.511283333,0.17565,,,,0.084016667,0.156633333,0.43465,,,,,,,,,,,
Mongolia,MNG,Quintile 2,2006,0.947922222,0.758377778,0.394922222,,,,0.0602,0.087722222,0.257666667,,,,,,,,,,,
Mongolia,MNG,Quintile 3,2006,0.962877778,0.8748875,0.621455556,,,,0.025355556,0.035666667,0.170366667,,,,,,,,,,,
Mongolia,MNG,Quintile 4,2006,0.991319231,0.959066667,0.886383333,,,,0.008888889,0.018111111,0.13075,,,,,,,,,,,
Mongolia,MNG,Quintile 5,2006,0.9893875,0.977083333,0.927433333,,,,0.006142857,0.013766667,0.049016667,,,,,,,,,,,
Montenegro,MNE,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,Quintile 1,2006,0.479655556,0.215775,0.0063,3.288714286,0.468628571,0.569828571,0.188144444,0.1503,0.406577778,368.8571429,368.8571429,368.8571429,,,,0.303866667,0.722614286,0.609566667,0.0328,0.490822222
Nepal,NPL,Quintile 2,2006,0.5627,0.229377778,0.0164875,3.661944444,0.422111111,0.517255556,0.157277778,0.163311111,0.471188889,273.7777778,273.7777778,273.7777778,,,,0.272888889,0.7747,0.70355,0.028977778,0.415311111
Nepal,NPL,Quintile 3,2006,0.582944444,0.2876,0.0161,3.996066667,0.421111111,0.475544444,0.104911111,0.163722222,0.381911111,290.2222222,290.2222222,290.2222222,,,,0.209644444,0.832322222,0.717185714,0.060233333,0.404977778
Nepal,NPL,Quintile 4,2006,0.7164,0.5234,0.055011111,6.312511111,0.193866667,0.253077778,0.103811111,0.092677778,0.296411111,361.3333333,361.3333333,361.3333333,,,,0.162011111,0.865633333,0.734077778,0.138322222,0.374422222
Nepal,NPL,Quintile 5,2006,0.834744444,0.740277778,0.198122222,8.519855556,0.093188889,0.128311111,0.022077778,0.063511111,0.195433333,432,432,432,,,,0.078577778,0.933766667,0.8401,0.363777778,0.212511111
Netherlands,NLD,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Netherlands,NLD,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Nicaragua,NIC,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Niger,NER,Quintile 1,2006,0.044635294,0,0,0.418517647,0.912705882,0.938147059,0.737206897,0.831086957,0.967463636,130.8823529,130.8823529,130.8823529,412,162.9130435,106.7272727,0.742541667,,,0,0.148425
Niger,NER,Quintile 2,2006,0.053041176,0,0,0.550652632,0.889868421,0.913115789,0.721914286,0.847241667,0.981021429,120.9473684,120.9473684,120.9473684,347.7857143,136.875,104.5714286,0.70103913,,,0,0.096964706
Niger,NER,Quintile 3,2006,0.071258824,0.003107143,0,0.504694737,0.900352632,0.928073684,0.664814286,0.776791304,0.962592857,128.8421053,128.8421053,128.8421053,339.3928571,153.2173913,122.3571429,0.642021739,,,0,0.127141176
Niger,NER,Quintile 4,2006,0.1265,0.019422222,0,1.232407692,0.774273077,0.814692308,0.60989375,0.7635,0.919177778,132.6538462,132.6538462,132.6538462,336.21875,144.0740741,108.6111111,0.60107931,0.685366667,,0,0.113388462
Niger,NER,Quintile 5,2006,0.409256667,0.164,0.0239,3.56215625,0.50990625,0.556153125,0.314181818,0.514509091,0.690089286,243.59375,243.59375,243.59375,488.9090909,287.2727273,190.6785714,0.316323333,0.942411765,0.75179,0.008313333,0.066656667
North Macedonia,MKD,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Norway,NOR,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,Quintile 1,2006,0.239252381,0.128104762,0.018247368,2.075736842,0.695757895,0.738273684,0.546333333,0.544485714,0.780285714,303.6315789,303.6315789,303.6315789,704.5714286,282,325.1428571,0.645911111,0.515791667,0.6927,0.012376471,0.547511111
Pakistan,PAK,Quintile 2,2006,0.360538095,0.234466667,0.054604762,3.493528571,0.539757143,0.573704762,0.39757619,0.408171429,0.637071429,337.7142857,337.7142857,337.7142857,649.4285714,311.7142857,412.2857143,0.486583333,0.618455556,0.664985714,0.029588889,0.533155556
Pakistan,PAK,Quintile 3,2006,0.526057143,0.34447619,0.073795238,4.934738095,0.375042857,0.41867619,0.253890476,0.277785714,0.514171429,362.2857143,362.2857143,362.2857143,612.5714286,309.7142857,409.7142857,0.31665,0.759466667,0.6905,0.052611111,0.463705556
Pakistan,PAK,Quintile 4,2006,0.685066667,0.53847,0.175438095,7.080833333,0.216871429,0.240319048,0.149980952,0.15587619,0.3658,409.1428571,409.1428571,409.1428571,536,301.4285714,430.2857143,0.199105556,0.818411111,0.731947059,0.099077778,0.405794444
Pakistan,PAK,Quintile 5,2006,0.850947619,0.76957619,0.400490476,9.786295238,0.08512381,0.101604762,0.087747619,0.087509524,0.229904762,443.1428571,443.1428571,443.1428571,469.4285714,259.4285714,374.2857143,0.1282,0.902066667,0.830133333,0.2051,0.266305556
Panama,PAN,Quintile 1,2006,0.829433333,0.4564,0.210088889,,,,0.0394,0.1509,0.4083,,,,,,,,,,,
Panama,PAN,Quintile 2,2006,0.8936,0.645544444,0.387277778,,,,0.025433333,0.092866667,0.280166667,,,,,,,,,,,
Panama,PAN,Quintile 3,2006,0.930611111,0.693577778,0.489477778,,,,0.021433333,0.041966667,0.213333333,,,,,,,,,,,
Panama,PAN,Quintile 4,2006,0.9693,0.789488889,0.602277778,,,,0.005733333,0.026033333,0.150766667,,,,,,,,,,,
Panama,PAN,Quintile 5,2006,0.962977273,0.867044444,0.777433333,,,,0.002966667,0.0341,0.0847,,,,,,,,,,,
Paraguay,PRY,Quintile 1,2006,0.772288889,0.451055556,0.186888889,,,,0.0145,0.1108,0.4184,,,,,,,,,,,
Paraguay,PRY,Quintile 2,2006,0.804366667,0.5454,0.364322222,,,,0.0122,0.084733333,0.3595,,,,,,,,,,,
Paraguay,PRY,Quintile 3,2006,0.854677778,0.6401,0.4636,,,,0.009533333,0.0807,0.239166667,,,,,,,,,,,
Paraguay,PRY,Quintile 4,2006,0.875833333,0.684877778,0.576033333,,,,0.0064,0.038766667,0.2089,,,,,,,,,,,
Paraguay,PRY,Quintile 5,2006,0.945922222,0.7851,0.709311111,,,,0.000366667,0.029533333,0.1302,,,,,,,,,,,
Peru,PER,Quintile 1,2006,0.831022222,0.582155556,0.430077778,,,,0.0334,0.096333333,0.258033333,,,,,,,,,,,
Peru,PER,Quintile 2,2006,0.869355556,0.686411111,0.550655556,,,,0.0213,0.070933333,0.251833333,,,,,,,,,,,
Peru,PER,Quintile 3,2006,0.926495,0.761211111,0.645622222,,,,0.014933333,0.046966667,0.215433333,,,,,,,,,,,
Peru,PER,Quintile 4,2006,0.922488889,0.7907,0.729133333,,,,0.014366667,0.033833333,0.178333333,,,,,,,,,,,
Peru,PER,Quintile 5,2006,0.961488889,0.831966667,0.788877778,,,,0.0078,0.0313,0.1694,,,,,,,,,,,
Poland,POL,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Poland,POL,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Poland,POL,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Poland,POL,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Poland,POL,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Rep. Moldova,MDA,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Rep. Moldova,MDA,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Rep. Moldova,MDA,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Rep. Moldova,MDA,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Rep. Moldova,MDA,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Rep. of Korea,KOR,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Rep. of Korea,KOR,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Rep. of Korea,KOR,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Rep. of Korea,KOR,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Rep. of Korea,KOR,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Romania,ROU,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Russian Fed.,RUS,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Singapore,SGP,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Slovakia,SVK,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Slovakia,SVK,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Slovakia,SVK,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Slovakia,SVK,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Slovakia,SVK,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Quintile 4,2006,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,Quintile 5,2006,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,Quintile 1,2006,0.0347,0.0207,0,,,,,,,,,,,,,0.872206667,,,0,0.7009375
Somalia,SOM,Quintile 2,2006,0.0579,0.0348,0,,0.0804,0.27874,,,,41,41,41,,,,0.8037,,,0,0.742854545
Somalia,SOM,Quintile 3,2006,0.184,0.0916,0.0337,,0.049822222,0.294922222,,,,49.77777778,49.77777778,49.77777778,,,,0.564483333,,,0,0.675327778
Somalia,SOM,Quintile 4,2006,0.3657,0.2158,0.0491,,0.018806667,0.1447,,,,63.33333333,63.33333333,63.33333333,,,,0.304483333,,,0.012677778,0.645094444
Somalia,SOM,Quintile 5,2006,0.647,0.5215,0.2052,,0.001866667,0.050966667,,,,161.4666667,161.4666667,161.4666667,,,,0.100806667,,,0.049826667,0.48233125
South Africa,ZAF,Quintile 1,2006,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Quintile 2,2006,,,,,,,,,,,,,,,,,,,,
South Africa,ZAF,Quintile 3,2006,,,,,,,,,,,,,,,,,,,,
